CPOD_completeIDnum,CPOD_IDnum,CPOD_Date,CPOD_FileEndMin,CPOD_FileEndMinNum,CPOD_DPM,CPOD_Nall,CPOD_MinsOn,CPOD_completeIDnum_edit,CPOD_CPODloc_ID,CPOD_CPODloc_ID_nozero,CPOD_summedPPS,CPOD_summedPPS_edit,CPOD_totalTimeLost,CPOD_locID
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-03,23:59,58167359,0,47220,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
070 B15 2010 07 13 POD490 V2 NB DPM.txt,POD490,2010-08-03,23:59,58167359,0,0,0,070 B15 2010 07 13 POD490 V2,70,70,0,0,0,70
071 B16 2010 07 13 POD489 V2 NB DPM.txt,POD489,2010-08-03,23:59,58167359,0,0,0,071 B16 2010 07 13 POD489 V2,71,71,0,0,0,71
072 B17 2010 07 13 POD491 V2 NB DPM.txt,POD491,2010-08-03,23:59,58167359,0,0,0,072 B17 2010 07 13 POD491 V2,72,72,0,0,0,72
073 B18 2010 06 17 POD47 V2 NB DPM.txt,POD47,2010-08-03,23:59,58167359,0,0,0,073 B18 2010 06 17 POD47 V2,73,73,0,0,0,73
074 B19 2010 07 13 POD50 V2 NB DPM.txt,POD50,2010-08-03,23:59,58167359,0,0,0,074 B19 2010 07 13 POD50 V2,74,74,0,0,0,74
075 B20 2010 06 17 POD48 V2 NB DPM.txt,POD48,2010-08-03,23:59,58167359,0,0,0,075 B20 2010 06 17 POD48 V2,75,75,0,0,0,75
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-03,23:59,58167359,14,25878,1440,076 E23 2010 07 24 POD584 V2,76,76,78,30,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-03,23:59,58167359,6,18616,1440,088 E1 2010 07 19 POD634 V2,88,88,22,20,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-03,23:59,58167359,5,12328,1440,089 E2 2010 07 19 POD615 V2,89,89,14,5,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-03,23:59,58167359,11,15701,1440,090 E3 2010 07 19 POD602 V2,90,90,46,33,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-03,23:59,58167359,42,203325,1440,091 E4 2010 07 19 POD626 V2,91,91,141,97,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-03,23:59,58167359,9,41768,1440,092 E5 2010 07 19 POD616 V2,92,92,43,0,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-03,23:59,58167359,17,22672,1440,093 E6 2010 07 19 POD622 V2,93,93,87,36,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-03,23:59,58167359,6,11678,1440,094 E7 2010 07 19 POD635 V2,94,94,15,8,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-03,23:59,58167359,11,35808,1440,095 E8 2010 07 19 POD592 V2,95,95,60,19,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-03,23:59,58167359,20,250506,1440,096 E9 2010 07 19 POD604 V2,96,96,60,20,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-03,23:59,58167359,30,27496,1440,098 E11 2010 07 12 POD557 V2,98,98,92,39,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-03,23:59,58167359,2,11909,1440,099 E12 2010 07 19 POD591 V2,99,99,8,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-03,23:59,58167359,7,26142,1440,101 E14 2010 07 24 POD594 V2,101,101,37,14,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-03,23:59,58167359,56,64622,1440,102 E15 2010 07 24 POD561 V2,102,102,209,45,0,102
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-03,23:59,58167359,6,10981,1440,104 E18 2010 07 24 POD629 V2,104,104,17,9,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-03,23:59,58167359,53,160267,1440,105 E19 2010 07 24 POD618 V2,105,105,254,43,72,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-03,23:59,58167359,15,53571,1440,107 E21 2010 07 24 POD619 V2,107,107,70,42,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-03,23:59,58167359,13,39456,1440,108 E22 2010 07 24 POD617 V2,108,108,61,39,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-08-03,23:59,58167359,10,71928,1440,109 E24 2010 07 24 POD607 V2,109,109,33,10,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-08-03,23:59,58167359,17,25655,1440,110 E25 2010 07 25 POD593 V2,110,110,68,52,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-08-03,23:59,58167359,9,15639,1440,111 E26 2010 07 25 POD628 V2,111,111,35,8,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-08-03,23:59,58167359,8,30949,1440,112 E17 2010 07 25 POD572 V2,112,112,33,15,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-08-03,23:59,58167359,3,55961,1440,113 E28 2010 07 19 POD1024 V2,113,113,11,0,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-08-03,23:59,58167359,258,573098,1440,51 A18 2010 07 24 POD595 V2,51,51,2174,260,1414,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-08-03,23:59,58167359,58,170264,1440,53 A20 2010 07 25 POD559 V2,53,53,299,291,22,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-08-03,23:59,58167359,10,25389,1440,55 A22 2010 07 24 POD608 V2,55,55,68,68,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-08-03,23:59,58167359,3,37834,1440,56 A23 2010 07 24 POD630 V2,56,56,9,3,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-08-03,23:59,58167359,45,138127,1440,78 E17 2010 07 24 POD609 V2,78,78,254,29,15,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-08-04,23:59,58168799,0,304874,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-08-04,23:59,58168799,0,350346,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-08-04,23:59,58168799,0,468938,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-08-04,23:59,58168799,2,608995,1440,004 B12 2010 06 22 POD554 V2,4,4,6,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-08-04,23:59,58168799,4,14915,1440,005 D4 2010 07 25 POD606 V2,5,5,15,8,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-08-04,23:59,58168799,0,185748,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-08-04,23:59,58168799,6,46659,1440,025 A1 2010 07 30 POD610 V2,25,25,22,19,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-08-04,23:59,58168799,1,188219,1440,029 A2 2010 07 12 POD564 V2,29,29,3,0,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-08-04,23:59,58168799,0,164014,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-08-04,23:59,58168799,12,230023,1440,036 A3 2010 07 12 POD599 V2,36,36,41,41,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-08-04,23:59,58168799,0,74685,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-08-04,23:59,58168799,6,35826,1440,038 A5 2010 07 12 POD598 V2,38,38,22,17,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-08-04,23:59,58168799,1,61282,1440,039 A6 2010 07 12 POD565 V2,39,39,4,0,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-08-04,23:59,58168799,3,25433,1440,041 A8 2010 07 12 POD589 V2,41,41,8,6,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-08-04,23:59,58168799,1,2793,1440,042 A9 2010 07 12 POD625 V2,42,42,3,3,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-08-04,23:59,58168799,33,51549,1440,043 A10 2010 07 12 POD568 V2,43,43,90,23,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-08-04,23:59,58168799,16,16617,1440,044 A11 2010 07 12 POD624 V2,44,44,62,37,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-08-04,23:59,58168799,12,18496,1440,045 A12 2010 07 12 POD569 V2,45,45,50,32,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-08-04,23:59,58168799,4,31357,1440,046 A13 2010 07 19 POD571 V2,46,46,10,4,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-08-04,23:59,58168799,8,18178,1440,047 A14 2010 07 24 POD621 V2,47,47,31,12,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-08-04,23:59,58168799,13,18918,1440,048 A15 2010 07 24 POD586 V2,48,48,70,20,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-08-04,23:59,58168799,2,95595,1440,050 A17 2010 07 24 POD583 V2,50,50,6,0,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-08-04,23:59,58168799,12,64905,1440,054 A21 2010 07 24 POD631 V2,54,54,35,23,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-08-04,23:59,58168799,0,49075,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-08-04,23:59,58168799,3,131427,1440,061 B4 2010 07 20 POD1027 V2,61,61,24,24,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-08-04,23:59,58168799,0,85371,1440,062 B5 2010 07 20 POD1028 V2,62,62,0,0,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-08-04,23:59,58168799,1,79287,1440,063 B6 2010 07 20 POD1025 V2,63,63,2,2,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-08-04,23:59,58168799,17,127990,1440,064 B7 2010 07 20 POD1023 V2,64,64,76,76,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-08-04,23:59,58168799,0,45919,1440,065 B8 2010 07 20 POD1021 V2,65,65,0,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-08-04,23:59,58168799,0,106083,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-04,23:59,58168799,0,43920,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
070 B15 2010 07 13 POD490 V2 NB DPM.txt,POD490,2010-08-04,23:59,58168799,0,0,0,070 B15 2010 07 13 POD490 V2,70,70,0,0,0,70
071 B16 2010 07 13 POD489 V2 NB DPM.txt,POD489,2010-08-04,23:59,58168799,0,0,0,071 B16 2010 07 13 POD489 V2,71,71,0,0,0,71
072 B17 2010 07 13 POD491 V2 NB DPM.txt,POD491,2010-08-04,23:59,58168799,0,0,0,072 B17 2010 07 13 POD491 V2,72,72,0,0,0,72
073 B18 2010 06 17 POD47 V2 NB DPM.txt,POD47,2010-08-04,23:59,58168799,0,0,1,073 B18 2010 06 17 POD47 V2,73,73,0,0,0,73
074 B19 2010 07 13 POD50 V2 NB DPM.txt,POD50,2010-08-04,23:59,58168799,0,0,0,074 B19 2010 07 13 POD50 V2,74,74,0,0,0,74
075 B20 2010 06 17 POD48 V2 NB DPM.txt,POD48,2010-08-04,23:59,58168799,0,1,89,075 B20 2010 06 17 POD48 V2,75,75,0,0,0,75
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-04,23:59,58168799,11,26886,1440,076 E23 2010 07 24 POD584 V2,76,76,37,25,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-04,23:59,58168799,1,46025,1440,088 E1 2010 07 19 POD634 V2,88,88,5,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-04,23:59,58168799,42,25737,1440,089 E2 2010 07 19 POD615 V2,89,89,145,126,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-04,23:59,58168799,28,40932,1440,090 E3 2010 07 19 POD602 V2,90,90,128,57,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-04,23:59,58168799,10,378491,1440,091 E4 2010 07 19 POD626 V2,91,91,63,46,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-04,23:59,58168799,24,39107,1440,092 E5 2010 07 19 POD616 V2,92,92,79,20,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-04,23:59,58168799,23,42002,1440,093 E6 2010 07 19 POD622 V2,93,93,159,32,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-04,23:59,58168799,9,19357,1440,094 E7 2010 07 19 POD635 V2,94,94,31,28,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-04,23:59,58168799,7,18494,1440,095 E8 2010 07 19 POD592 V2,95,95,25,0,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-04,23:59,58168799,8,332671,1440,096 E9 2010 07 19 POD604 V2,96,96,31,0,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-04,23:59,58168799,16,20380,1440,098 E11 2010 07 12 POD557 V2,98,98,52,13,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-04,23:59,58168799,1,16608,1440,099 E12 2010 07 19 POD591 V2,99,99,4,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-04,23:59,58168799,16,68278,1440,101 E14 2010 07 24 POD594 V2,101,101,74,17,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-04,23:59,58168799,37,32047,1440,102 E15 2010 07 24 POD561 V2,102,102,150,101,0,102
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-04,23:59,58168799,3,61846,1440,104 E18 2010 07 24 POD629 V2,104,104,7,5,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-04,23:59,58168799,7,80580,1440,105 E19 2010 07 24 POD618 V2,105,105,33,22,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-04,23:59,58168799,26,85605,1440,107 E21 2010 07 24 POD619 V2,107,107,124,31,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-04,23:59,58168799,16,39773,1440,108 E22 2010 07 24 POD617 V2,108,108,62,38,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-08-04,23:59,58168799,8,55165,1440,109 E24 2010 07 24 POD607 V2,109,109,58,12,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-08-04,23:59,58168799,43,58039,1440,110 E25 2010 07 25 POD593 V2,110,110,229,92,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-08-04,23:59,58168799,4,43724,1440,111 E26 2010 07 25 POD628 V2,111,111,12,9,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-08-04,23:59,58168799,6,23477,1440,112 E17 2010 07 25 POD572 V2,112,112,20,2,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-08-04,23:59,58168799,5,72541,1440,113 E28 2010 07 19 POD1024 V2,113,113,15,15,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-08-04,23:59,58168799,196,541675,1440,51 A18 2010 07 24 POD595 V2,51,51,1768,84,686,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-08-04,23:59,58168799,32,148709,1440,53 A20 2010 07 25 POD559 V2,53,53,197,192,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-08-04,23:59,58168799,1,101483,1440,55 A22 2010 07 24 POD608 V2,55,55,8,8,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-08-04,23:59,58168799,5,49112,1440,56 A23 2010 07 24 POD630 V2,56,56,23,18,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-08-04,23:59,58168799,48,118062,1440,78 E17 2010 07 24 POD609 V2,78,78,208,132,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-08-05,23:59,58170239,0,414008,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-08-05,23:59,58170239,0,326045,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-08-05,23:59,58170239,0,215902,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-08-05,23:59,58170239,4,333835,1440,004 B12 2010 06 22 POD554 V2,4,4,11,3,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-08-05,23:59,58170239,6,23772,1440,005 D4 2010 07 25 POD606 V2,5,5,23,14,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-08-05,23:59,58170239,0,118856,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-08-05,23:59,58170239,18,137503,1440,025 A1 2010 07 30 POD610 V2,25,25,72,43,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-08-05,23:59,58170239,0,100137,1440,029 A2 2010 07 12 POD564 V2,29,29,0,0,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-08-05,23:59,58170239,0,115364,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-08-05,23:59,58170239,4,93571,1440,036 A3 2010 07 12 POD599 V2,36,36,12,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-08-05,23:59,58170239,0,15994,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-08-05,23:59,58170239,0,30546,1440,038 A5 2010 07 12 POD598 V2,38,38,0,0,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-08-05,23:59,58170239,11,80206,1440,039 A6 2010 07 12 POD565 V2,39,39,37,9,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-08-05,23:59,58170239,8,21287,1440,041 A8 2010 07 12 POD589 V2,41,41,29,20,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-08-05,23:59,58170239,3,4083,1440,042 A9 2010 07 12 POD625 V2,42,42,11,2,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-08-05,23:59,58170239,7,25048,1440,043 A10 2010 07 12 POD568 V2,43,43,25,3,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-08-05,23:59,58170239,9,8522,1440,044 A11 2010 07 12 POD624 V2,44,44,33,9,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-08-05,23:59,58170239,14,13234,1440,045 A12 2010 07 12 POD569 V2,45,45,62,0,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-08-05,23:59,58170239,5,16837,1440,046 A13 2010 07 19 POD571 V2,46,46,15,5,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-08-05,23:59,58170239,9,24541,1440,047 A14 2010 07 24 POD621 V2,47,47,37,34,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-08-05,23:59,58170239,12,15891,1440,048 A15 2010 07 24 POD586 V2,48,48,41,19,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-08-05,23:59,58170239,7,67628,1440,050 A17 2010 07 24 POD583 V2,50,50,24,8,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-08-05,23:59,58170239,7,22759,1440,054 A21 2010 07 24 POD631 V2,54,54,32,29,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-08-05,23:59,58170239,0,34189,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-08-05,23:59,58170239,0,70199,1440,061 B4 2010 07 20 POD1027 V2,61,61,0,0,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-08-05,23:59,58170239,0,98498,1440,062 B5 2010 07 20 POD1028 V2,62,62,0,0,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-08-05,23:59,58170239,1,12540,1440,063 B6 2010 07 20 POD1025 V2,63,63,4,0,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-08-05,23:59,58170239,35,488257,1440,064 B7 2010 07 20 POD1023 V2,64,64,157,155,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-08-05,23:59,58170239,1,42721,1440,065 B8 2010 07 20 POD1021 V2,65,65,4,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-08-05,23:59,58170239,1,30038,1440,066 B10 2010 08 02 POD492 V2,66,66,3,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-08-05,23:59,58170239,3,77947,1440,067 B11 2010 08 02 POD807 V2,67,67,16,5,0,67
070 B15 2010 07 13 POD490 V2 NB DPM.txt,POD490,2010-08-05,11:33,58169493,0,8,0,070 B15 2010 07 13 POD490 V2,70,70,0,0,0,70
071 B16 2010 07 13 POD489 V2 NB DPM.txt,POD489,2010-08-05,11:33,58169493,0,8,0,071 B16 2010 07 13 POD489 V2,71,71,0,0,0,71
072 B17 2010 07 13 POD491 V2 NB DPM.txt,POD491,2010-08-05,11:33,58169493,0,8,0,072 B17 2010 07 13 POD491 V2,72,72,0,0,0,72
073 B18 2010 06 17 POD47 V2 NB DPM.txt,POD47,2010-08-05,11:33,58169493,0,274,2,073 B18 2010 06 17 POD47 V2,73,73,0,0,0,73
074 B19 2010 07 13 POD50 V2 NB DPM.txt,POD50,2010-08-05,11:33,58169493,0,8,0,074 B19 2010 07 13 POD50 V2,74,74,0,0,0,74
075 B20 2010 06 17 POD48 V2 NB DPM.txt,POD48,2010-08-05,11:33,58169493,0,17199,112,075 B20 2010 06 17 POD48 V2,75,75,0,0,0,75
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-08-05,23:59,58170239,19,19709,1440,076 E23 2010 07 24 POD584 V2,76,76,68,14,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-08-05,23:59,58170239,7,14457,1440,088 E1 2010 07 19 POD634 V2,88,88,22,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-08-05,23:59,58170239,29,24734,1440,089 E2 2010 07 19 POD615 V2,89,89,98,84,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-08-05,23:59,58170239,14,13141,1440,090 E3 2010 07 19 POD602 V2,90,90,43,26,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-08-05,23:59,58170239,12,123031,1440,091 E4 2010 07 19 POD626 V2,91,91,43,6,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-08-05,23:59,58170239,26,36918,1440,092 E5 2010 07 19 POD616 V2,92,92,102,66,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-08-05,23:59,58170239,13,24114,1440,093 E6 2010 07 19 POD622 V2,93,93,69,36,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-08-05,23:59,58170239,5,14593,1440,094 E7 2010 07 19 POD635 V2,94,94,19,17,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-08-05,23:59,58170239,10,17401,1440,095 E8 2010 07 19 POD592 V2,95,95,46,28,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-08-05,23:59,58170239,7,243073,1440,096 E9 2010 07 19 POD604 V2,96,96,31,0,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-08-05,23:59,58170239,15,26692,1440,098 E11 2010 07 12 POD557 V2,98,98,59,0,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-08-05,23:59,58170239,2,22223,1440,099 E12 2010 07 19 POD591 V2,99,99,6,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-08-05,23:59,58170239,13,50482,1440,101 E14 2010 07 24 POD594 V2,101,101,86,6,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-08-05,23:59,58170239,16,18113,1440,102 E15 2010 07 24 POD561 V2,102,102,67,44,0,102
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-08-05,23:59,58170239,16,20019,1440,104 E18 2010 07 24 POD629 V2,104,104,42,24,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-08-05,23:59,58170239,31,69044,1440,105 E19 2010 07 24 POD618 V2,105,105,139,108,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-08-05,23:59,58170239,25,91105,1440,107 E21 2010 07 24 POD619 V2,107,107,120,56,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-08-05,23:59,58170239,11,52383,1440,108 E22 2010 07 24 POD617 V2,108,108,56,56,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-08-05,23:59,58170239,12,52926,1440,109 E24 2010 07 24 POD607 V2,109,109,62,24,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-08-05,23:59,58170239,11,100764,1440,110 E25 2010 07 25 POD593 V2,110,110,60,10,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-08-05,23:59,58170239,6,19451,1440,111 E26 2010 07 25 POD628 V2,111,111,26,26,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-08-05,23:59,58170239,3,51116,1440,112 E17 2010 07 25 POD572 V2,112,112,21,10,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-08-05,23:59,58170239,6,30145,1440,113 E28 2010 07 19 POD1024 V2,113,113,22,8,0,113
